origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
EWR,2023,6,25,0,None,None,None,180.0,5.7539,6.621473041999999,None,None,10.0,1687676400.0
EWR,2023,6,25,1,None,None,None,120.0,2.30156,2.6485892167999996,None,None,10.0,1687680000.0
EWR,2023,6,25,2,None,None,None,160.0,5.7539,6.621473041999999,None,None,10.0,1687683600.0
EWR,2023,6,25,3,None,None,None,170.0,5.7539,6.621473041999999,None,None,10.0,1687687200.0
EWR,2023,6,25,4,None,None,None,210.0,8.05546,9.2700622588,None,None,10.0,1687690800.0
EWR,2023,6,25,5,None,None,None,240.0,5.7539,6.621473041999999,None,None,10.0,1687694400.0
EWR,2023,6,25,6,None,None,None,240.0,5.7539,6.621473041999999,None,None,10.0,1687698000.0
EWR,2023,6,25,7,None,None,None,270.0,5.7539,6.621473041999999,None,None,10.0,1687701600.0
EWR,2023,6,25,8,None,None,None,0.0,0.0,0.0,None,None,10.0,1687705200.0
EWR,2023,6,25,9,None,None,None,200.0,2.30156,2.6485892167999996,None,None,10.0,1687708800.0
EWR,2023,6,25,10,None,None,None,0.0,0.0,0.0,None,None,10.0,1687712400.0
EWR,2023,6,25,11,None,None,None,0.0,0.0,0.0,None,None,10.0,1687716000.0
EWR,2023,6,25,12,None,None,None,50.0,5.7539,6.621473041999999,None,None,10.0,1687719600.0
EWR,2023,6,25,13,None,None,None,360.0,5.7539,6.621473041999999,None,None,10.0,1687723200.0
EWR,2023,6,25,14,None,None,None,0.0,0.0,0.0,None,None,10.0,1687726800.0
EWR,2023,6,25,15,None,None,None,100.0,5.7539,6.621473041999999,None,None,10.0,1687730400.0
EWR,2023,6,25,16,None,None,None,130.0,9.20624,10.594356867199998,None,None,10.0,1687734000.0
EWR,2023,6,25,17,None,None,None,150.0,12.658579999999999,14.567240692399997,None,None,10.0,1687737600.0
EWR,2023,6,25,18,None,None,None,180.0,10.357019999999999,11.918651475599997,None,None,10.0,1687741200.0
EWR,2023,6,25,19,None,None,None,0.0,0.0,0.0,None,None,8.0,1687744800.0
EWR,2023,6,25,20,None,None,None,70.0,2.30156,2.6485892167999996,None,None,10.0,1687748400.0
EWR,2023,6,25,21,None,None,None,0.0,0.0,0.0,None,None,10.0,1687752000.0
EWR,2023,6,25,22,None,None,None,70.0,5.7539,6.621473041999999,None,None,10.0,1687755600.0
EWR,2023,6,25,23,None,None,None,90.0,4.60312,5.297178433599999,None,None,10.0,1687759200.0
EWR,2023,6,26,0,None,None,None,200.0,5.7539,6.621473041999999,None,None,10.0,1687762800.0
EWR,2023,6,26,1,None,None,None,110.0,5.7539,6.621473041999999,None,None,10.0,1687766400.0
EWR,2023,6,26,2,None,None,None,100.0,4.60312,5.297178433599999,None,None,10.0,1687770000.0
EWR,2023,6,26,3,None,None,None,120.0,4.60312,5.297178433599999,None,None,10.0,1687773600.0
EWR,2023,6,26,4,None,None,None,0.0,0.0,0.0,None,None,9.0,1687777200.0
EWR,2023,6,26,5,None,None,None,0.0,0.0,0.0,None,None,9.0,1687780800.0
EWR,2023,6,26,6,None,None,None,0.0,0.0,0.0,None,None,10.0,1687784400.0
EWR,2023,6,26,7,None,None,None,0.0,0.0,0.0,None,None,10.0,1687788000.0
EWR,2023,6,26,8,None,None,None,0.0,0.0,0.0,None,None,10.0,1687791600.0
EWR,2023,6,26,9,None,None,None,0.0,0.0,0.0,None,None,10.0,1687795200.0
EWR,2023,6,26,10,None,None,None,70.0,2.30156,2.6485892167999996,None,None,10.0,1687798800.0
EWR,2023,6,26,11,None,None,None,70.0,2.30156,2.6485892167999996,None,None,10.0,1687802400.0
EWR,2023,6,26,12,None,None,None,120.0,5.7539,6.621473041999999,None,None,10.0,1687806000.0
EWR,2023,6,26,13,None,None,None,130.0,8.05546,9.2700622588,None,None,10.0,1687809600.0
EWR,2023,6,26,14,None,None,None,110.0,5.7539,6.621473041999999,0.13,None,2.0,1687813200.0
EWR,2023,6,26,15,None,None,None,80.0,9.20624,10.594356867199998,None,None,10.0,1687816800.0
EWR,2023,6,26,16,None,None,None,80.0,5.7539,6.621473041999999,None,None,9.0,1687820400.0
EWR,2023,6,26,17,None,None,None,120.0,9.20624,10.594356867199998,None,None,10.0,1687824000.0
EWR,2023,6,26,18,None,None,None,80.0,9.20624,10.594356867199998,None,None,9.0,1687827600.0
EWR,2023,6,26,19,None,None,None,110.0,9.20624,10.594356867199998,None,None,10.0,1687831200.0
EWR,2023,6,26,20,None,None,None,0.0,0.0,0.0,0.02,None,3.0,1687834800.0
EWR,2023,6,26,21,None,None,None,100.0,8.05546,9.2700622588,None,None,7.0,1687838400.0
EWR,2023,6,26,22,None,None,None,40.0,5.7539,6.621473041999999,0.01,None,4.0,1687842000.0
EWR,2023,6,26,23,None,None,None,20.0,10.357019999999999,11.918651475599997,None,None,10.0,1687845600.0
EWR,2023,6,27,0,None,None,None,20.0,11.5078,13.242946083999998,None,None,10.0,1687849200.0
EWR,2023,6,27,1,None,None,None,40.0,8.05546,9.2700622588,None,None,10.0,1687852800.0
EWR,2023,6,27,2,None,None,None,60.0,11.5078,13.242946083999998,None,None,10.0,1687856400.0
EWR,2023,6,27,3,None,None,None,350.0,5.7539,6.621473041999999,0.01,None,3.0,1687860000.0
EWR,2023,6,27,4,None,None,None,40.0,5.7539,6.621473041999999,None,None,10.0,1687863600.0
EWR,2023,6,27,5,None,None,None,0.0,0.0,0.0,0.01,None,8.0,1687867200.0
EWR,2023,6,27,6,None,None,None,0.0,0.0,0.0,None,None,10.0,1687870800.0
EWR,2023,6,27,7,None,None,None,130.0,5.7539,6.621473041999999,None,None,10.0,1687874400.0
EWR,2023,6,27,8,None,None,None,0.0,0.0,0.0,None,None,10.0,1687878000.0
EWR,2023,6,27,9,None,None,None,270.0,8.05546,9.2700622588,None,None,10.0,1687881600.0
EWR,2023,6,27,10,None,None,None,0.0,0.0,0.0,None,None,10.0,1687885200.0
EWR,2023,6,27,11,None,None,None,300.0,5.7539,6.621473041999999,None,None,10.0,1687888800.0
EWR,2023,6,27,12,None,None,None,10.0,5.7539,6.621473041999999,None,None,7.0,1687892400.0
EWR,2023,6,27,13,None,None,None,40.0,4.60312,5.297178433599999,None,None,8.0,1687896000.0
EWR,2023,6,27,14,None,None,None,350.0,4.60312,5.297178433599999,None,None,8.0,1687899600.0
EWR,2023,6,27,15,None,None,None,160.0,8.05546,9.2700622588,0.04,None,3.0,1687903200.0
EWR,2023,6,27,16,None,None,None,190.0,4.60312,5.297178433599999,None,None,8.0,1687906800.0
EWR,2023,6,27,17,None,None,None,290.0,5.7539,6.621473041999999,None,None,8.0,1687910400.0
EWR,2023,6,27,18,None,None,None,230.0,2.30156,2.6485892167999996,None,None,10.0,1687914000.0
EWR,2023,6,27,19,None,None,None,190.0,4.60312,5.297178433599999,None,None,10.0,1687917600.0
EWR,2023,6,27,20,None,None,None,170.0,5.7539,6.621473041999999,None,None,10.0,1687921200.0
EWR,2023,6,27,21,None,None,None,130.0,8.05546,9.2700622588,None,None,10.0,1687924800.0
EWR,2023,6,27,22,None,None,None,120.0,8.05546,9.2700622588,None,None,10.0,1687928400.0
EWR,2023,6,27,23,None,None,None,140.0,5.7539,6.621473041999999,None,None,10.0,1687932000.0
EWR,2023,6,28,0,None,None,None,240.0,8.05546,9.2700622588,None,None,10.0,1687935600.0
EWR,2023,6,28,1,None,None,None,180.0,4.60312,5.297178433599999,0.01,None,10.0,1687939200.0
EWR,2023,6,28,2,None,None,None,180.0,4.60312,5.297178433599999,None,None,10.0,1687942800.0
EWR,2023,6,28,3,None,None,None,160.0,5.7539,6.621473041999999,None,None,10.0,1687946400.0
EWR,2023,6,28,4,None,None,None,0.0,0.0,0.0,None,None,10.0,1687950000.0
EWR,2023,6,28,5,None,None,None,270.0,2.30156,2.6485892167999996,None,None,10.0,1687953600.0
EWR,2023,6,28,6,None,None,None,250.0,2.30156,2.6485892167999996,None,None,10.0,1687957200.0
EWR,2023,6,28,7,None,None,None,310.0,5.7539,6.621473041999999,None,None,9.0,1687960800.0
EWR,2023,6,28,8,None,None,None,0.0,0.0,0.0,None,None,7.0,1687964400.0
EWR,2023,6,28,9,None,None,None,300.0,4.60312,5.297178433599999,None,None,9.0,1687968000.0
EWR,2023,6,28,10,None,None,None,350.0,4.60312,5.297178433599999,None,None,9.0,1687971600.0
EWR,2023,6,28,11,None,None,None,0.0,0.0,0.0,None,None,9.0,1687975200.0
EWR,2023,6,28,12,None,None,None,260.0,2.30156,2.6485892167999996,None,None,9.0,1687978800.0
EWR,2023,6,28,13,None,None,None,230.0,2.30156,2.6485892167999996,None,None,10.0,1687982400.0
EWR,2023,6,28,14,None,None,None,240.0,2.30156,2.6485892167999996,None,None,10.0,1687986000.0
EWR,2023,6,28,15,None,None,None,290.0,8.05546,9.2700622588,None,None,10.0,1687989600.0
EWR,2023,6,28,16,None,None,None,220.0,5.7539,6.621473041999999,None,None,10.0,1687993200.0
EWR,2023,6,28,17,None,None,None,280.0,11.5078,13.242946083999998,None,None,10.0,1687996800.0
EWR,2023,6,28,18,None,None,None,230.0,5.7539,6.621473041999999,None,None,10.0,1688000400.0
EWR,2023,6,28,19,None,None,None,290.0,16.11092,18.5401245176,None,None,10.0,1688004000.0
EWR,2023,6,28,20,None,None,None,260.0,11.5078,13.242946083999998,None,None,10.0,1688007600.0
EWR,2023,6,28,21,None,None,None,None,None,None,None,None,10.0,1688011200.0
EWR,2023,6,28,22,None,None,None,270.0,11.5078,13.242946083999998,None,None,10.0,1688014800.0
EWR,2023,6,28,23,None,None,None,290.0,12.658579999999999,14.567240692399997,None,None,10.0,1688018400.0
EWR,2023,6,29,0,None,None,None,270.0,10.357019999999999,11.918651475599997,None,None,10.0,1688022000.0
EWR,2023,6,29,1,None,None,None,340.0,11.5078,13.242946083999998,None,None,10.0,1688025600.0
EWR,2023,6,29,2,None,None,None,310.0,11.5078,13.242946083999998,None,None,10.0,1688029200.0
EWR,2023,6,29,3,None,None,None,None,None,None,None,None,10.0,1688032800.0
EWR,2023,6,29,4,None,None,None,320.0,10.357019999999999,11.918651475599997,None,None,10.0,1688036400.0
EWR,2023,6,29,5,None,None,None,310.0,9.20624,10.594356867199998,None,None,10.0,1688040000.0
EWR,2023,6,29,6,None,None,None,310.0,10.357019999999999,11.918651475599997,None,None,10.0,1688043600.0
EWR,2023,6,29,7,None,None,None,290.0,5.7539,6.621473041999999,None,None,10.0,1688047200.0
EWR,2023,6,29,8,None,None,None,270.0,5.7539,6.621473041999999,None,None,9.0,1688050800.0
EWR,2023,6,29,9,None,None,None,260.0,8.05546,9.2700622588,None,None,10.0,1688054400.0
EWR,2023,6,29,10,None,None,None,280.0,10.357019999999999,11.918651475599997,None,None,10.0,1688058000.0
EWR,2023,6,29,11,None,None,None,290.0,8.05546,9.2700622588,None,None,6.0,1688061600.0
EWR,2023,6,29,12,None,None,None,320.0,9.20624,10.594356867199998,None,None,6.0,1688065200.0
EWR,2023,6,29,13,None,None,None,350.0,8.05546,9.2700622588,None,None,7.0,1688068800.0
EWR,2023,6,29,14,None,None,None,290.0,8.05546,9.2700622588,None,None,7.0,1688072400.0
EWR,2023,6,29,15,None,None,None,350.0,5.7539,6.621473041999999,None,None,7.0,1688076000.0
EWR,2023,6,29,16,None,None,None,290.0,10.357019999999999,11.918651475599997,None,None,7.0,1688079600.0
EWR,2023,6,29,17,None,None,None,290.0,11.5078,13.242946083999998,None,None,7.0,1688083200.0
EWR,2023,6,29,18,None,None,None,None,None,None,None,None,6.0,1688086800.0
EWR,2023,6,29,19,None,None,None,None,None,None,None,None,5.0,1688090400.0
EWR,2023,6,29,20,None,None,None,None,None,None,None,None,4.0,1688094000.0
EWR,2023,6,29,21,None,None,None,260.0,10.357019999999999,11.918651475599997,None,None,4.0,1688097600.0
EWR,2023,6,29,22,None,None,None,300.0,9.20624,10.594356867199998,None,None,4.0,1688101200.0
EWR,2023,6,29,23,None,None,None,340.0,5.7539,6.621473041999999,None,None,4.0,1688104800.0
EWR,2023,6,30,0,None,None,None,320.0,5.7539,6.621473041999999,None,None,4.0,1688108400.0
EWR,2023,6,30,1,None,None,None,170.0,5.7539,6.621473041999999,None,None,6.0,1688112000.0
EWR,2023,6,30,2,None,None,None,180.0,2.30156,2.6485892167999996,None,None,6.0,1688115600.0
EWR,2023,6,30,3,None,None,None,130.0,2.30156,2.6485892167999996,None,None,6.0,1688119200.0
EWR,2023,6,30,4,None,None,None,150.0,4.60312,5.297178433599999,None,None,6.0,1688122800.0
EWR,2023,6,30,5,None,None,None,190.0,2.30156,2.6485892167999996,None,None,6.0,1688126400.0
EWR,2023,6,30,6,None,None,None,200.0,4.60312,5.297178433599999,None,None,6.0,1688130000.0
EWR,2023,6,30,7,None,None,None,210.0,2.30156,2.6485892167999996,None,None,6.0,1688133600.0
EWR,2023,6,30,8,None,None,None,0.0,0.0,0.0,None,None,6.0,1688137200.0
EWR,2023,6,30,9,None,None,None,250.0,2.30156,2.6485892167999996,None,None,6.0,1688140800.0
EWR,2023,6,30,10,None,None,None,210.0,4.60312,5.297178433599999,None,None,5.0,1688144400.0
EWR,2023,6,30,11,None,None,None,230.0,2.30156,2.6485892167999996,None,None,4.0,1688148000.0
EWR,2023,6,30,12,None,None,None,0.0,0.0,0.0,None,None,3.0,1688151600.0
EWR,2023,6,30,13,None,None,None,0.0,0.0,0.0,None,None,3.0,1688155200.0
EWR,2023,6,30,14,None,None,None,0.0,0.0,0.0,None,None,3.0,1688158800.0
EWR,2023,6,30,15,None,None,None,210.0,2.30156,2.6485892167999996,None,None,3.0,1688162400.0
EWR,2023,6,30,16,None,None,None,180.0,8.05546,9.2700622588,None,None,3.0,1688166000.0
EWR,2023,6,30,17,None,None,None,200.0,9.20624,10.594356867199998,None,None,3.0,1688169600.0
EWR,2023,6,30,18,None,None,None,200.0,8.05546,9.2700622588,None,None,3.0,1688173200.0
EWR,2023,6,30,19,None,None,None,170.0,10.357019999999999,11.918651475599997,None,None,3.0,1688176800.0
EWR,2023,6,30,20,None,None,None,150.0,11.5078,13.242946083999998,None,None,3.0,1688180400.0
EWR,2023,6,30,21,None,None,None,150.0,5.7539,6.621473041999999,None,None,3.0,1688184000.0
EWR,2023,6,30,22,None,None,None,120.0,8.05546,9.2700622588,None,None,4.0,1688187600.0
EWR,2023,6,30,23,None,None,None,150.0,8.05546,9.2700622588,None,None,5.0,1688191200.0
EWR,2023,7,1,0,None,None,None,160.0,9.20624,10.594356867199998,None,None,6.0,1688194800.0
EWR,2023,7,1,1,None,None,None,170.0,8.05546,9.2700622588,None,None,7.0,1688198400.0
EWR,2023,7,1,2,None,None,None,200.0,5.7539,6.621473041999999,None,None,7.0,1688202000.0
EWR,2023,7,1,3,None,None,None,170.0,4.60312,5.297178433599999,None,None,9.0,1688205600.0
EWR,2023,7,1,4,None,None,None,170.0,4.60312,5.297178433599999,None,None,9.0,1688209200.0
EWR,2023,7,1,5,None,None,None,190.0,4.60312,5.297178433599999,None,None,9.0,1688212800.0
EWR,2023,7,1,6,None,None,None,190.0,5.7539,6.621473041999999,None,None,9.0,1688216400.0
EWR,2023,7,1,7,None,None,None,170.0,4.60312,5.297178433599999,None,None,9.0,1688220000.0
EWR,2023,7,1,8,None,None,None,180.0,4.60312,5.297178433599999,None,None,9.0,1688223600.0
EWR,2023,7,1,9,None,None,None,190.0,2.30156,2.6485892167999996,None,None,9.0,1688227200.0
EWR,2023,7,1,10,None,None,None,130.0,2.30156,2.6485892167999996,None,None,8.0,1688230800.0
EWR,2023,7,1,11,None,None,None,200.0,2.30156,2.6485892167999996,None,None,9.0,1688234400.0
EWR,2023,7,1,12,None,None,None,0.0,0.0,0.0,None,None,7.0,1688238000.0
EWR,2023,7,1,13,None,None,None,170.0,5.7539,6.621473041999999,None,None,8.0,1688241600.0
EWR,2023,7,1,14,None,None,None,140.0,5.7539,6.621473041999999,None,None,8.0,1688245200.0
EWR,2023,7,1,15,None,None,None,160.0,9.20624,10.594356867199998,None,None,10.0,1688248800.0
EWR,2023,7,1,16,None,None,None,150.0,8.05546,9.2700622588,None,None,9.0,1688252400.0
EWR,2023,7,1,17,None,None,None,150.0,11.5078,13.242946083999998,None,None,10.0,1688256000.0
EWR,2023,7,1,18,None,None,None,130.0,16.11092,18.5401245176,None,None,10.0,1688259600.0
EWR,2023,7,1,19,None,None,None,None,None,None,None,None,8.0,1688263200.0
EWR,2023,7,1,20,None,None,None,140.0,11.5078,13.242946083999998,None,None,7.0,1688266800.0
EWR,2023,7,1,21,None,None,None,120.0,12.658579999999999,14.567240692399997,None,None,7.0,1688270400.0
EWR,2023,7,1,22,None,None,None,150.0,12.658579999999999,14.567240692399997,None,None,7.0,1688274000.0
EWR,2023,7,1,23,None,None,None,130.0,10.357019999999999,11.918651475599997,None,None,7.0,1688277600.0
EWR,2023,7,2,0,None,None,None,160.0,11.5078,13.242946083999998,None,None,9.0,1688281200.0
EWR,2023,7,2,1,None,None,None,130.0,9.20624,10.594356867199998,None,None,10.0,1688284800.0
EWR,2023,7,2,2,None,None,None,140.0,5.7539,6.621473041999999,None,None,10.0,1688288400.0
EWR,2023,7,2,3,None,None,None,130.0,5.7539,6.621473041999999,None,None,10.0,1688292000.0
EWR,2023,7,2,4,None,None,None,150.0,5.7539,6.621473041999999,None,None,9.0,1688295600.0
EWR,2023,7,2,5,None,None,None,150.0,5.7539,6.621473041999999,None,None,10.0,1688299200.0
EWR,2023,7,2,6,None,None,None,160.0,4.60312,5.297178433599999,None,None,10.0,1688302800.0
EWR,2023,7,2,7,None,None,None,130.0,4.60312,5.297178433599999,None,None,10.0,1688306400.0
EWR,2023,7,2,8,None,None,None,110.0,5.7539,6.621473041999999,None,None,10.0,1688310000.0
EWR,2023,7,2,9,None,None,None,130.0,5.7539,6.621473041999999,None,None,10.0,1688313600.0
EWR,2023,7,2,10,None,None,None,130.0,2.30156,2.6485892167999996,None,None,9.0,1688317200.0
EWR,2023,7,2,11,None,None,None,110.0,2.30156,2.6485892167999996,None,None,9.0,1688320800.0
EWR,2023,7,2,12,None,None,None,150.0,4.60312,5.297178433599999,None,None,8.0,1688324400.0
EWR,2023,7,2,13,None,None,None,170.0,5.7539,6.621473041999999,None,None,8.0,1688328000.0
EWR,2023,7,2,14,None,None,None,230.0,5.7539,6.621473041999999,None,None,9.0,1688331600.0
EWR,2023,7,2,15,None,None,None,220.0,10.357019999999999,11.918651475599997,None,None,9.0,1688335200.0
EWR,2023,7,2,16,None,None,None,220.0,8.05546,9.2700622588,None,None,9.0,1688338800.0
EWR,2023,7,2,17,None,None,None,240.0,11.5078,13.242946083999998,None,None,10.0,1688342400.0
EWR,2023,7,2,18,None,None,None,240.0,9.20624,10.594356867199998,None,None,10.0,1688346000.0
EWR,2023,7,2,19,None,None,None,150.0,11.5078,13.242946083999998,None,None,9.0,1688349600.0
EWR,2023,7,2,20,None,None,None,170.0,5.7539,6.621473041999999,None,None,8.0,1688353200.0
EWR,2023,7,2,21,None,None,None,240.0,8.05546,9.2700622588,None,None,9.0,1688356800.0
EWR,2023,7,2,22,None,None,None,110.0,4.60312,5.297178433599999,None,None,9.0,1688360400.0
EWR,2023,7,2,23,None,None,None,60.0,5.7539,6.621473041999999,None,None,9.0,1688364000.0
EWR,2023,7,3,0,None,None,None,140.0,4.60312,5.297178433599999,None,None,9.0,1688367600.0
EWR,2023,7,3,1,None,None,None,150.0,5.7539,6.621473041999999,None,None,10.0,1688371200.0
EWR,2023,7,3,2,None,None,None,190.0,12.658579999999999,14.567240692399997,None,None,10.0,1688374800.0
EWR,2023,7,3,3,None,None,None,180.0,8.05546,9.2700622588,None,None,10.0,1688378400.0
EWR,2023,7,3,4,None,None,None,270.0,9.20624,10.594356867199998,0.1,None,1.5,1688382000.0
EWR,2023,7,3,5,None,None,None,200.0,5.7539,6.621473041999999,None,None,10.0,1688385600.0
EWR,2023,7,3,6,None,None,None,230.0,9.20624,10.594356867199998,None,None,10.0,1688389200.0
EWR,2023,7,3,7,None,None,None,230.0,10.357019999999999,11.918651475599997,None,None,10.0,1688392800.0
EWR,2023,7,3,8,None,None,None,260.0,2.30156,2.6485892167999996,None,None,10.0,1688396400.0
EWR,2023,7,3,9,None,None,None,280.0,2.30156,2.6485892167999996,None,None,10.0,1688400000.0
EWR,2023,7,3,10,None,None,None,290.0,4.60312,5.297178433599999,None,None,10.0,1688403600.0
EWR,2023,7,3,11,None,None,None,290.0,5.7539,6.621473041999999,None,None,10.0,1688407200.0
EWR,2023,7,3,12,None,None,None,290.0,5.7539,6.621473041999999,None,None,10.0,1688410800.0
EWR,2023,7,3,13,None,None,None,350.0,5.7539,6.621473041999999,None,None,10.0,1688414400.0
EWR,2023,7,3,14,None,None,None,260.0,4.60312,5.297178433599999,None,None,10.0,1688418000.0
EWR,2023,7,3,15,None,None,None,270.0,4.60312,5.297178433599999,None,None,10.0,1688421600.0
EWR,2023,7,3,16,None,None,None,210.0,5.7539,6.621473041999999,None,None,10.0,1688425200.0
EWR,2023,7,3,17,None,None,None,220.0,8.05546,9.2700622588,None,None,10.0,1688428800.0
EWR,2023,7,3,18,None,None,None,260.0,11.5078,13.242946083999998,None,None,10.0,1688432400.0
EWR,2023,7,3,19,None,None,None,210.0,10.357019999999999,11.918651475599997,None,None,10.0,1688436000.0
EWR,2023,7,3,20,None,None,None,180.0,10.357019999999999,11.918651475599997,None,None,10.0,1688439600.0
EWR,2023,7,3,21,None,None,None,190.0,5.7539,6.621473041999999,None,None,10.0,1688443200.0
EWR,2023,7,3,22,None,None,None,0.0,0.0,0.0,None,None,10.0,1688446800.0
EWR,2023,7,3,23,None,None,None,250.0,10.357019999999999,11.918651475599997,None,None,10.0,1688450400.0
EWR,2023,7,4,0,None,None,None,230.0,12.658579999999999,14.567240692399997,None,None,10.0,1688454000.0
EWR,2023,7,4,1,None,None,None,220.0,12.658579999999999,14.567240692399997,None,None,10.0,1688457600.0
EWR,2023,7,4,2,None,None,None,270.0,8.05546,9.2700622588,None,None,10.0,1688461200.0
EWR,2023,7,4,3,None,None,None,40.0,8.05546,9.2700622588,None,None,10.0,1688464800.0
EWR,2023,7,4,4,None,None,None,50.0,5.7539,6.621473041999999,None,None,10.0,1688468400.0
EWR,2023,7,4,5,None,None,None,90.0,2.30156,2.6485892167999996,None,None,10.0,1688472000.0
EWR,2023,7,4,6,None,None,None,0.0,0.0,0.0,None,None,10.0,1688475600.0
EWR,2023,7,4,7,None,None,None,0.0,0.0,0.0,None,None,10.0,1688479200.0
EWR,2023,7,4,8,None,None,None,250.0,5.7539,6.621473041999999,None,None,10.0,1688482800.0
EWR,2023,7,4,9,None,None,None,270.0,5.7539,6.621473041999999,None,None,10.0,1688486400.0
EWR,2023,7,4,10,None,None,None,190.0,4.60312,5.297178433599999,None,None,10.0,1688490000.0
EWR,2023,7,4,11,None,None,None,210.0,8.05546,9.2700622588,None,None,10.0,1688493600.0
EWR,2023,7,4,12,None,None,None,180.0,2.30156,2.6485892167999996,None,None,10.0,1688497200.0
EWR,2023,7,4,13,None,None,None,170.0,5.7539,6.621473041999999,None,None,10.0,1688500800.0
EWR,2023,7,4,14,None,None,None,170.0,4.60312,5.297178433599999,None,None,10.0,1688504400.0
EWR,2023,7,4,15,None,None,None,None,None,None,0.17,None,2.0,1688508000.0
EWR,2023,7,4,16,None,None,None,110.0,5.7539,6.621473041999999,None,None,10.0,1688511600.0
EWR,2023,7,4,17,None,None,None,130.0,8.05546,9.2700622588,None,None,10.0,1688515200.0
EWR,2023,7,4,18,None,None,None,0.0,0.0,0.0,None,None,10.0,1688518800.0
EWR,2023,7,4,19,None,None,None,230.0,18.41248,21.188713734399997,0.06,None,2.0,1688522400.0
EWR,2023,7,4,20,None,None,None,220.0,4.60312,5.297178433599999,None,None,10.0,1688526000.0
EWR,2023,7,4,21,None,None,None,0.0,0.0,0.0,None,None,10.0,1688529600.0
EWR,2023,7,4,22,None,None,None,120.0,4.60312,5.297178433599999,None,None,10.0,1688533200.0
EWR,2023,7,4,23,None,None,None,190.0,5.7539,6.621473041999999,None,None,10.0,1688536800.0
EWR,2023,7,5,0,None,None,None,150.0,2.30156,2.6485892167999996,None,None,10.0,1688540400.0
EWR,2023,7,5,1,None,None,None,270.0,5.7539,6.621473041999999,None,None,10.0,1688544000.0
EWR,2023,7,5,2,None,None,None,150.0,2.30156,2.6485892167999996,None,None,7.0,1688547600.0
EWR,2023,7,5,3,None,None,None,160.0,2.30156,2.6485892167999996,None,None,5.0,1688551200.0
EWR,2023,7,5,4,None,None,None,0.0,0.0,0.0,None,None,3.0,1688554800.0
EWR,2023,7,5,5,None,None,None,220.0,5.7539,6.621473041999999,None,None,3.0,1688558400.0
EWR,2023,7,5,6,None,None,None,None,None,None,None,None,3.0,1688562000.0
EWR,2023,7,5,7,None,None,None,320.0,2.30156,2.6485892167999996,None,None,10.0,1688565600.0
EWR,2023,7,5,8,None,None,None,0.0,0.0,0.0,None,None,4.0,1688569200.0
EWR,2023,7,5,9,None,None,None,0.0,0.0,0.0,None,None,3.5,1688572800.0
EWR,2023,7,5,10,None,None,None,20.0,5.7539,6.621473041999999,None,None,2.5,1688576400.0
EWR,2023,7,5,11,None,None,None,360.0,2.30156,2.6485892167999996,None,None,3.0,1688580000.0
EWR,2023,7,5,12,None,None,None,20.0,5.7539,6.621473041999999,None,None,5.0,1688583600.0
EWR,2023,7,5,13,86.0,68.0,55.04,30.0,4.60312,5.297178433599999,0.0,1015.5,10.0,1688587200.0
EWR,2023,7,5,14,86.0,68.0,55.04,0.0,0.0,0.0,0.0,1015.4,10.0,1688590800.0
EWR,2023,7,5,15,89.0,67.0,48.03,0.0,0.0,0.0,0.0,1015.3,10.0,1688594400.0
EWR,2023,7,5,16,None,None,None,350.0,5.7539,6.621473041999999,None,None,10.0,1688598000.0
EWR,2023,7,5,17,None,None,None,110.0,2.30156,2.6485892167999996,None,None,10.0,1688601600.0
EWR,2023,7,5,18,None,None,None,90.0,8.05546,9.2700622588,None,None,10.0,1688605200.0
EWR,2023,7,5,19,None,None,None,90.0,5.7539,6.621473041999999,None,None,10.0,1688608800.0
EWR,2023,7,5,20,None,None,None,160.0,9.20624,10.594356867199998,None,None,10.0,1688612400.0
EWR,2023,7,5,21,None,None,None,150.0,8.05546,9.2700622588,None,None,10.0,1688616000.0
EWR,2023,7,5,22,None,None,None,160.0,10.357019999999999,11.918651475599997,None,None,10.0,1688619600.0
EWR,2023,7,5,23,None,None,None,160.0,8.05546,9.2700622588,None,None,10.0,1688623200.0
EWR,2023,7,6,0,None,None,None,190.0,9.20624,10.594356867199998,None,None,10.0,1688626800.0
EWR,2023,7,6,1,None,None,None,170.0,5.7539,6.621473041999999,None,None,10.0,1688630400.0
EWR,2023,7,6,2,None,None,None,200.0,10.357019999999999,11.918651475599997,None,None,10.0,1688634000.0
EWR,2023,7,6,3,None,None,None,230.0,8.05546,9.2700622588,None,None,10.0,1688637600.0
EWR,2023,7,6,4,None,None,None,200.0,8.05546,9.2700622588,None,None,10.0,1688641200.0
EWR,2023,7,6,5,None,None,None,230.0,9.20624,10.594356867199998,None,None,10.0,1688644800.0
EWR,2023,7,6,6,None,None,None,240.0,5.7539,6.621473041999999,None,None,10.0,1688648400.0
EWR,2023,7,6,7,None,None,None,0.0,0.0,0.0,None,None,10.0,1688652000.0
EWR,2023,7,6,8,None,None,None,190.0,2.30156,2.6485892167999996,None,None,10.0,1688655600.0
EWR,2023,7,6,9,None,None,None,210.0,2.30156,2.6485892167999996,None,None,10.0,1688659200.0
EWR,2023,7,6,10,None,None,None,0.0,0.0,0.0,None,None,9.0,1688662800.0
EWR,2023,7,6,11,None,None,None,0.0,0.0,0.0,None,None,10.0,1688666400.0
